"loan_amnt","funded_amnt","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","pymnt_plan","url","desc","purpose","title","zip_code","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","mths_since_last_major_derog","policy_code","is_bad"
20000,20000,"36 months","17.04%",713.49,"E","E3","Broward county schools","1 year","MORTGAGE",103000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=449310","551783 added on 10/06/09 > Great loan--I make 71,000 as a teacher in Florida and I receive 32000 per year from my New Jersey pension so my income is stable unlike most people seeking loans--I need this money by Jan.1 because it is the final payment on Beachfront I purchased in Brazil 2 years ago--I have been offered over twice what I paid for this gorgeous 4.5 acres of frontline beach.If I donot pay the final payment of 50,000 which I have all but the 20,000 I am requesting he will give me back my original purchase price.He will not give me an extension because he wants to be able to profit at my loss. If he gave me just 5 more months to pay I would not need this money at all. As you can see I am in a bind--a good one-land has skyrocketed in Brazil and now that the world cup in 2014 and the olympics in 2016 the land will easily double again in the next 5 years--I have it up for sale for  1,600,000 reais which is approx. 900,000 U.S.--The buyer of this property will make a fortune whether they landbank or develop it.Also the dollar keeps going lower against the Brazillian Real and my forecast is that it drops another 30 percent giving the buyer an additional discount in currency exchange.Also,a large Norwegian resort just a short 8 minute walk from me is 80 % sold and the small condos start at 200,000 each--huge profits in building and developing. Thanks for cosidering my proposal. 551783 added on 10/06/09 > Thanks for your time and interest that will benefit each of us 551783 added on 10/08/09 > This loan is essentially risk-free.I am not using this money for the wrong reasons.I am not consolidating debt nor do I have any mortgage issues.I am not opening a new business during these trying times.I have very little debt and can save a few thousand dollars a month so it is very easy for me to make this monthly payment.As mentioned above,I have a deadline of Jan.1 to make my last payment on the land that i bought.This land has appreciated immensely and I have turned down offers that were toolow even though I would profit nicely.When I do sell my land I hope that I may take some of the proceeds and become a lender so I can help someone too 551783 added on 10/09/09 > Credit review has been APPROVED and work history should be changed to 6 years in Florida as a teacher instead of 1 and currently active .Thank you to the investors who believe in me and are trying to help me reach my goal.Your continued support is greatly APPRECIATED. 551783 added on 10/11/09 > ---This is one of the best loans on here available to investors--Why---My FICO score is 710 but should be around 800 where it was---Approx. 3 years ago before going away on vacation to Asia ,I paid off a credit card so I would not have to worry about it--this backfired--I paid it over the phone and there was a 9 dollar charge..Instead of including this in my payoff the customer sevice person forwarded this charge to the next month's balance of 9 dollars.When I got back to the states they showed this as 90 days late so this measley 9 dollars killed my score.About a year prior tio this someone charged a few hundred dollars to my phone.They did not use my phone but were able to charge these calls through the operator using my phone number.I fought them but they eventually listed it as a CHARGE OFF.The law has changed,thank god..If it was not for these events my score would be close to where it was and you the investor would not be getting a 17 % yield but closer to 12 % yield. 551783 added on 10/12/09 > My income is guaranteed as an educator.I NET approx. 7000 per month.While that may not appear to be alot one must consider that my TOTAL monthly expenses are under 2000 per month making my loan payment an easy one..I also have many assets that I own free and clear including other beachfront in Mexico.It is important that candidates have assets aside from their home that they can liquidate if need be.","small_business","low risk-beachfront-final payment-land value 700,000+","333xx",7.6,0,"6/1/95",0,32,NA,14,0,54633,44.4,33,FALSE,NA,8610,0
15000,15000,"36 months","17.27%",536.81,"D","D3","TechMahindra(America) Inc","6 years","RENT",90000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1046749",NA,"credit_card","To pay off the credit card loan","064xx",5.84,0,"6/1/06",1,45,NA,10,0,9048,66.5,15,FALSE,NA,7471,0
15000,15000,"36 months","11.48%",494.53,"B","B2","CRC CAPITAL GROUP LLC","3 years","OTHER",84996,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=432227","Pay off car loan and all revolving debt.","debt_consolidation","Debt Consilidation","115xx",10.02,0,"7/1/96",1,NA,NA,17,0,14125,40.2,33,FALSE,NA,7309,0
13500,13500,"36 months","6.99%",416.78,"A","A3","Schechner Lifson Corp","10+ years","RENT",53000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=767427","Borrower added on 05/27/11 > Ultimate Goal to pay off all high interest creditors with this loan, and to be debt free at the end of this loan term.<br/> Borrower added on 05/30/11 > I want to assure the lenders that my job is very stable I have been with the company for 10 years and the firm itself has been around for over 100 years. My credit is excellent I pay all of my bills on time and I will have no problem paying off this loan whatsoever.<br/>","debt_consolidation","debt free loan","070xx",26.33,0,"2/1/84",0,NA,NA,11,0,13708,36.7,24,FALSE,NA,6947,0
8500,8500,"36 months","7.49%",264.37,"A","A4","Innovacion Natural","1 year","RENT",24000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=831431","Borrower added on 07/08/11 > I plan on repaying a personal loan from a friend who although had originally given me more time to pay, has fallen on hard times and can't wait for me to make the regularly scheduled payments. I am responsible, low outstanding debt, almost no credit card debt, stable and secure job. I usually spend less than 50% of my monthly income, which should provide plenty to re-pay this loan. I just need the money now to repay the loan in full.<br/>Borrower added on 07/08/11 > I plan on repaying a personal loan from a friend who although had originally given me more time to pay, has fallen on hard times and can't wait for me to make the regularly scheduled payments. I am responsible, low outstanding debt, almost no credit card debt, stable and secure job. I usually spend less than 50% of my monthly income, which should provide plenty to re-pay this loan. I just need the money now to repay the loan in full.<br/>null","debt_consolidation","Debt Consolidation Loan","902xx",23.25,0,"7/1/02",1,NA,NA,7,0,196,2.7,8,FALSE,NA,4658,0
9350,9350,"36 months","10.37%",303.33,"B","B3","Hire Counsel","1 year","RENT",83196,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=700144",NA,"credit_card","Heartbreaking Work of Staggering Genius!","946xx",13.05,0,"3/1/97",0,NA,NA,5,0,16091,73.8,24,FALSE,NA,4943,0
6000,6000,"36 months","10.62%",195.36,"B","B3","Intersections Inc.","2 years","MORTGAGE",60000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=512335","Borrower added on 05/05/10 > I am using this to pay off a credit card that currently has an APR of 19%.<br/> Borrower added on 05/05/10 > why - I am getting rid of my debt. I can afford the payments now with my current financial situation but hate the fact that I'm paying 19% on one of my credit card. Most of my debt was accrued finishing school<br/>how - My employment situation allows me to pay this loan off.<br/>budget-<br/>  mortgage      -350 <br/>  land lease    -850<br/>  utilities        -150<br/>  renter          +600<br/>  credit card   -900<br/>  student loan -200<br/>  pay check   +3200<br/>  car              0 (paid - 2005 Toyota good condition)<br/>job stability - Good. I have been on the job for 3+ years (IT). The company is doing well even in the current environment.  Company: Intersections, Inc.<br/>","credit_card","Personal Loan - Credit Card Consolidation","201xx",23.38,0,"10/1/93",1,NA,NA,15,0,46125,75.2,35,FALSE,NA,2811,0
4200,4200,"60 months","16.77%",103.87,"E","E2","Cedar Grill","5 years","OWN",25000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=681830","Borrower added on 02/24/11 > For purchase of motorcycle<br/> Borrower added on 02/24/11 > I would like a loan to buy a motorcycle. I make around twenty-five thousand dollars a year, and do not have any rent or other living expenses. I live with my family, and can easily afford the $103 dollars a month to pay off this loan. I have never been late on a payment in my entire credit history, and plan to continue this trend. Additionally, I have had a steady job for over 5 years. The balances I do have on my revolving credit cards are because I received good offers of 0% financing for a long period of time. Instead of paying cash I decided to take advantage of these offers. My payments on these cards totals $60 dollars a month. Overall, I am a competent, hard working person, who is on top of his credit. Thank you for your time.<br/>","major_purchase","Motorcycle Loan","070xx",2.21,0,"3/1/07",2,NA,NA,3,0,2380,72.1,3,FALSE,NA,1707,0
7500,7500,"60 months","13.35%",172,"C","C4","Woburn Fire Department","1 year","RENT",62000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=613478",NA,"debt_consolidation","Pay off high intrest","018xx",20.25,0,"7/1/01",2,55,NA,13,0,5734,39.9,28,FALSE,NA,4056,1
5000,5000,"36 months","11.86%",165.74,"B","B5","Zachry Construction Corporation","1 year","RENT",66924,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=596115","Borrower added on 10/11/10 > I would like to take out a loan to make a purchase for a personal investment.  I am a great candidate for a loan because I have a low debt to income ratio, with the only real debt being my student loans, which is now less than 20k.  I purchased a truck on an aggressive 36 month loan and successfully completed paying it off in full in just less than the full 3 years.  I'm a civil engineer working for one of the most well known highway contractors in Texas.  Aside from my student loans, the only debt that I have are the common bills that most people have (vehicle insurance, cell phone, cable, internet, utilities, etc...).<br/>","major_purchase","Investment Money for MBST","787xx",4,1,"10/1/00",0,18,NA,3,0,1069,35.6,18,FALSE,NA,2091,0
7500,7500,"36 months","16.40%",265.17,"F","F3","JR'S Appliance Disposal","6 years","MORTGAGE",80000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=348051","Hi and thank you for looking at my post. I currently own a small 6 employee business in Minnesota, I started the business about 3 years ago and it is really taking off. We currently have over $1,300,000 in inventory and are looking to hire more employees. I would like this loan to buy even more inventory and to simply try out this marketplace.  We invest every single dollar back into the business so even though $7,500 isnt much, if I get it at a low enough interest rate then it is practically free money to play with. Our current sales are about $960,000/yr.    A little info about myself: I am married to a wonderful woman and have a beautiful little girl. We have a big dumb brown Newfoundland named Tank and a Persian cat named Goo who hates me. My hobbies include playing hockey, flying small private planes, and building stuff around my house.   Thank you!","other","Funding my growing business!","554xx",28.35,0,"4/1/99",0,NA,NA,13,0,61422,85.1,29,FALSE,NA,3997,0
7000,7000,"36 months","6.91%",215.86,"A","A5","SCUHS","3 years","RENT",60000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=607551","Borrower added on 11/03/10 > Finally trying to get rid of the last of my high interest debts!  Im less than a year shy of finally finishing my education to be a musckuloskeletal radiologist.  Im a VERY safe bet ;)<br/> Borrower added on 11/05/10 > Right now I pay $600 a month for 2 credit cards each with about $3,500/5000.  This loan will allow me consolidate all of my revolving debt an paying off my high-interest credit cards.  I have the title to my car, i have 2 very safe sources of income, and nothing but a dog to take care of.  Besides my residency salary I also teach multiple classes online for additional income.  This loan would allow me to finally get over the hump and allow me to start actually saving and investing as I begin my career!<br/>","credit_card","bedlenov10","928xx",7.1,0,"12/1/98",0,48,NA,8,0,7612,62.4,27,FALSE,NA,3690,0
7000,7000,"36 months","7.90%",219.04,"A","A4","Hys Steak House","10+ years","RENT",40000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=969029","Borrower added on 09/27/11 > thanks<br/>","credit_card","discover card","967xx",17.25,0,"6/1/96",0,NA,NA,3,0,6709,49.2,11,FALSE,NA,3735,0
8000,8000,"36 months","13.92%",273.1,"C","C4","FedEx Home Delivery","< 1 year","RENT",36000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=459675","573185 added on 11/12/09 > The purpose of this loan is to manufacture a NEW, non-existing, baby product. <br/><br/>This new product eliminates opening and closing containers, avoids spills, eliminates measuring, saves time, is easy to use, and best of all it is portable.<br/><br/>Now a parent/caregiver will be able to prepare a baby's bottle anywhere, anytime, fast, easy, with the push of a button.<br/><br/>Thank you for taking the time to read this.<br/> 573185 added on 11/12/09 > What makes me a good borrower is:<br/>I currently have a stable job.  I am a FedEx Home Delivery driver and earn 750 a week.  I have no bills other than my cell phone and 200 dollars of rent (I live with my parents).  <br/><br/>In regards to my employment history. I've only been working since January 2009.  This is because I was a full time student at a Community College and then transferred to UCLA.  This is where I acquired most of my debt.<br/>So, aside from paying off my debts, which are now 80 dollars a month combined, I have been investing heavily in this product. <br/><br/>All paperwork and prototype are done. <br/>The production cost is 3 dollars a piece and the retail is going to be from 10-15 dollars.<br/>","other","Baby Formula Dispensing Product","925xx",8.93,0,"10/1/01",3,NA,NA,4,0,13568,75.4,17,FALSE,NA,4257,0
